date,N,Trump_Male,Clinton_Male,sediff_Male,Lo_Male,Up_Male,Nsubgrp_Male,Trump_Female,Clinton_Female,sediff_Female,Lo_Female,Up_Female,Nsubgrp_Female,Trump_White,Clinton_White,sediff_White,Lo_White,Up_White,Nsubgrp_White,Trump_Black,Clinton_Black,sediff_Black,Lo_Black,Up_Black,Nsubgrp_Black,Trump_Hispanic,Clinton_Hispanic,sediff_Hispanic,Lo_Hispanic,Up_Hispanic,Nsubgrp_Hispanic,Trump_OtherRace,Clinton_OtherRace,sediff_OtherRace,Lo_OtherRace,Up_OtherRace,Nsubgrp_OtherRace,Trump_HighSchool,Clinton_HighSchool,sediff_HighSchool,Lo_HighSchool,Up_HighSchool,Nsubgrp_HighSchool,Trump_Associates,Clinton_Associates,sediff_Associates,Lo_Associates,Up_Associates,Nsubgrp_Associates,Trump_Bachelors,Clinton_Bachelors,sediff_Bachelors,Lo_Bachelors,Up_Bachelors,Nsubgrp_Bachelors,Trump_Age18t34,Clinton_Age18t34,sediff_Age18t34,Lo_Age18t34,Up_Age18t34,Nsubgrp_Age18t34,Trump_Age35t64,Clinton_Age35t64,sediff_Age35t64,Lo_Age35t64,Up_Age35t64,Nsubgrp_Age35t64,Trump_Age65p,Clinton_Age65p,sediff_Age65p,Lo_Age65p,Up_Age65p,Nsubgrp_Age65p,Trump_Inc0t34k,Clinton_Inc0t34k,sediff_Inc0t34k,Lo_Inc0t34k,Up_Inc0t34k,Nsubgrp_Inc0t34k,Trump_Inc35t74k,Clinton_Inc35t74k,sediff_Inc35t74k,Lo_Inc35t74k,Up_Inc35t74k,Nsubgrp_Inc35t74k,Trump_Inc75kp,Clinton_Inc75kp,sediff_Inc75kp,Lo_Inc75kp,Up_Inc75kp,Nsubgrp_Inc75kp,Trump_Overall,Clinton_Overall,sediff_Overall,Lo_Overall,Up_Overall
10/28/16,3248,53.727672,35.997983,4.0168273,40.926337,48.799318,1460,39.059333,51.172217,3.0171868,42.158932,48.072618,1788,56.079623,33.694224,2.5496786,42.388238,47.385609,2582,4.5495881,85.321755,4.0192185,40.996837,48.874506,308,34.269043,56.133853,8.9678068,36.412997,53.989898,197,51.218452,40.517386,10.916877,35.16938,56.566458,161,52.679414,38.599789,4.8345809,40.901712,50.377491,759,48.309704,40.564069,3.725451,40.785945,48.087829,1258,37.715431,51.930807,3.3900204,41.500899,48.145339,1231,40.558232,43.059415,6.1869709,35.745592,47.872055,574,47.214006,43.946927,2.5407733,43.090509,48.070424,2018,50.672502,44.3119,4.792453,42.795597,52.188805,656,33.703434,53.226446,4.4029815,39.150018,47.779862,1042,52.501136,38.088071,3.8622354,41.509613,49.079594,1100,49.004505,42.382068,4.1063673,41.669047,49.717527,1106,46.195814,43.789607,2.4416884,42.599856,47.385565
10/29/16,3220,53.561244,36.620661,3.0943416,42.058498,48.123407,1444,38.873082,51.195885,2.6042614,42.482308,47.58666,1776,56.22275,33.695358,2.5067661,42.502423,47.415685,2562,4.1109341,87.178672,3.3998045,42.312994,48.976611,300,32.730461,56.594319,8.45578,36.375726,52.949054,197,51.497754,39.911398,9.7357126,36.163578,55.245574,161,51.866966,39.914856,3.9631805,42.006994,49.774828,743,48.383263,40.322454,4.1826227,40.253888,48.451828,1244,38.120099,51.572202,2.9757993,41.929867,47.762434,1233,40.806524,43.550598,5.6273715,36.663737,47.693385,577,47.186294,43.922703,2.7357996,42.873415,48.235582,1994,49.72783,45.135643,4.6756921,42.849558,52.013915,649,33.561216,54.132227,3.9224549,40.002716,47.690728,1034,52.35761,38.318126,4.0857816,41.333802,49.341934,1092,48.832398,42.35668,3.5273951,42.137692,49.051386,1094,46.030961,44.093044,1.8542459,43.244841,46.879163
10/30/16,3237,53.501652,36.665137,2.9863868,42.156736,48.010054,1463,40.084898,49.398038,3.3553385,41.453236,48.0297,1774,57.242502,32.600221,2.3036556,42.663779,47.178944,2587,4.1766552,86.596336,2.8367972,42.606434,48.166557,293,32.123773,56.351053,9.5741345,34.854761,53.620065,195,50.098365,39.960791,10.567132,34.673789,55.385368,162,52.920683,38.301059,5.1435806,40.570162,50.65158,752,49.490451,39.098989,3.6659151,40.702123,47.887317,1267,37.750807,51.705107,3.0939364,41.695899,47.760015,1218,41.009629,42.368423,6.0362082,35.773542,47.60451,567,47.483102,43.500161,3.0429933,42.509498,48.473765,2013,51.501564,43.506628,4.8427095,42.758241,52.249951,657,34.010961,53.837696,4.477695,39.536188,48.31247,1020,53.290613,37.317997,4.2871859,41.102863,49.505747,1118,49.178516,41.225721,4.2432224,41.04376,49.360476,1099,46.62231,43.193838,2.229008,42.723647,47.092502
10/31/16,3145,54.012443,36.359763,3.3966411,41.857395,48.514811,1428,40.033879,49.965192,3.104199,41.95742,48.04165,1717,57.518999,32.789924,2.407299,42.795308,47.513614,2519,3.6609487,87.257464,2.9514523,42.566783,48.35163,284,34.289222,53.974137,9.1922216,35.123302,53.140057,187,47.553212,43.314147,10.706808,34.941007,55.926352,155,53.933814,37.811277,4.4124976,41.548298,50.196793,728,49.128261,39.801379,4.2096482,40.339365,48.590275,1238,37.939676,51.765505,3.0691816,41.844792,47.860388,1179,42.52356,41.660974,6.5345119,35.688445,48.496089,555,47.065007,43.987145,2.4851632,43.090616,47.961536,1966,51.742133,43.635982,4.8405404,42.945328,52.432787,624,35.044943,53.216601,3.613457,40.589584,47.67196,999,52.934018,38.295431,3.668915,42.019188,49.210262,1086,49.419579,41.119066,3.781993,41.562969,48.975676,1060,46.900856,43.281517,2.0414664,43.09055,47.091824
11/1/16,3004,55.111517,35.328842,3.4371928,41.851731,48.588628,1365,40.744498,49.189887,2.7764564,42.246265,47.68812,1639,58.068931,32.224576,2.3144928,42.878551,47.414956,2397,4.6219167,86.734446,2.9332603,42.803586,48.552776,277,34.938766,53.07786,9.5962862,34.603953,53.412673,178,49.883138,40.681151,11.334784,34.174056,56.390233,152,55.322695,37.181084,5.0583542,41.294702,51.209077,689,50.407893,38.146264,3.9043048,40.45086,48.103297,1182,38.052913,51.208435,3.0232616,41.667878,47.59347,1133,43.169504,40.630007,6.5210507,35.509126,48.290385,521,48.173186,43.031174,2.5141499,43.138313,48.066047,1878,52.549885,42.904998,4.6402856,43.179962,52.274922,605,35.646723,53.375117,4.1451474,40.448676,48.573165,971,53.476231,37.631778,4.0558028,41.579318,49.528691,1015,50.794731,39.387886,3.6753379,41.489477,48.69314,1018,47.826234,42.357554,2.1993953,42.936486,47.247301
11/2/16,2938,53.361675,36.930755,4.2534989,40.977786,49.314644,1338,41.749484,47.890183,3.5652918,41.325848,48.31382,1600,57.333572,32.496257,2.3583968,42.603686,47.226144,2341,4.4908949,88.073468,3.9165904,42.443923,50.12044,274,36.039082,51.351858,9.4369298,34.447279,52.943661,174,50.895866,39.769941,10.048387,35.485485,55.180323,149,53.931311,38.708705,5.7121146,40.722135,51.91788,664,49.881555,38.368182,3.6971591,40.501652,47.748084,1162,38.89258,49.812739,3.1821442,41.234158,47.471161,1112,41.896446,41.958226,6.2910056,35.762151,48.092522,511,47.95219,42.938755,3.1073528,42.400267,48.490678,1830,53.195304,42.027934,4.9689501,42.742048,52.48119,597,36.979036,51.565484,4.8252331,39.543532,49.000988,946,52.987785,37.807828,3.9826855,41.494775,49.300838,990,49.563972,40.607056,4.1319143,41.036238,49.13479,1002,47.495978,42.46672,2.2029299,42.822478,47.14022
11/3/16,2962,52.022996,38.532797,3.5260465,41.822371,48.733422,1332,41.901185,48.080239,2.879328,42.168971,47.812454,1630,56.754682,33.446431,2.4547662,42.694886,47.506227,2366,4.316773,88.054801,3.6768411,42.582483,49.789091,262,35.40077,52.478747,8.6877971,35.425717,52.4538,180,49.420401,41.543473,10.950622,34.750327,56.213546,154,53.273021,39.014778,5.4828175,40.770739,51.517061,664,49.688028,39.518362,3.9815656,40.701261,48.505129,1171,37.868008,51.210451,3.3151676,41.290366,47.788094,1127,40.262455,44.367543,5.901176,36.531846,48.098151,519,47.078885,43.960474,2.8957812,42.681814,48.357545,1842,54.328693,40.947078,5.305872,42.438131,52.83764,601,36.75384,52.268879,4.2809493,40.316029,48.70669,948,51.39663,39.430156,3.674128,41.812748,49.014039,984,49.611247,40.979864,4.2929563,41.088458,49.502652,1030,46.885046,43.37919,2.1722092,43.003353,47.260883
11/4/16,2987,53.199574,38.159014,4.0829603,41.677993,49.680595,1343,42.867473,46.850577,3.3548351,41.571286,48.146763,1644,57.448006,33.16923,2.4752745,42.882849,47.734387,2387,4.2718995,88.161883,3.412406,42.872733,49.561049,268,40.214101,47.532853,9.332821,34.727312,53.019642,179,52.909891,37.88669,10.122415,35.478324,55.318257,153,54.592094,37.970384,6.1400782,40.263963,52.298516,660,50.489399,39.006679,3.8205103,41.003939,48.492139,1182,38.903635,50.400058,3.4791615,41.242268,48.061425,1145,44.447581,40.281247,6.6073344,35.889226,48.839602,529,46.965669,44.439989,2.9495797,42.812241,48.593417,1842,54.318982,41.18,5.2206882,42.633217,52.865765,616,38.763991,50.596614,4.0484888,40.712783,48.647821,955,53.113041,38.361524,4.0101809,41.807305,49.66726,992,49.735314,40.792655,4.8340147,40.52665,50.001319,1040,47.961981,42.564978,2.3508096,42.959686,47.567273
11/5/16,2988,53.827657,37.558167,4.0689456,41.705345,49.680479,1337,42.663411,47.556556,3.714848,41.469433,48.750535,1651,57.353811,33.438063,2.6726712,42.776719,48.015155,2392,4.0539114,88.587752,3.7510531,42.6448,49.996864,267,42.417618,45.766884,10.415188,33.885366,54.299135,177,52.713963,39.156357,11.243974,34.916065,56.954255,152,55.660655,36.856887,5.4266462,40.940658,51.576884,661,50.210486,39.797882,3.4450077,41.628076,48.380291,1184,38.441147,51.206107,3.1643018,41.722611,47.924643,1143,43.491538,41.106312,6.2444638,36.179351,48.4185,519,47.741481,44.298818,2.940015,43.138935,48.901364,1858,54.656778,40.829047,5.1030928,42.741882,52.743944,611,38.928083,50.356343,5.4655958,39.285929,49.998497,951,53.87044,37.807681,3.8558742,42.060304,49.617817,993,49.52193,41.532657,4.5282181,41.08964,49.964947,1044,48.1601,42.633874,2.3847757,43.059907,47.734067
11/6/16,2935,53.969202,37.47311,4.5373774,41.274526,50.167786,1311,42.173205,48.808917,2.9326732,42.617041,48.365081,1624,56.555389,34.182019,2.7489175,42.674765,48.062643,2341,4.5228131,89.17909,3.3272753,43.590222,50.111681,270,43.578105,46.713878,10.096904,35.251025,55.040958,181,55.508005,37.424039,11.392156,35.301709,57.630335,143,54.148937,38.70764,5.6314377,40.909479,51.947097,650,50.300059,39.828335,3.8043517,41.335932,48.792462,1164,39.645096,50.813787,3.5869553,41.714225,48.744658,1121,43.409078,42.802239,6.8380329,36.404386,49.80693,525,48.104943,43.956303,3.0966557,42.9959,49.065345,1805,52.993257,42.113995,4.8376065,42.812771,52.29448,605,37.153247,52.022437,4.8386143,39.846,49.329684,941,53.046518,38.354187,3.6938298,42.080399,49.320306,976,50.857784,41.462772,4.5240588,41.7267,50.593855,1018,47.981444,43.227271,2.3194521,43.331294,47.877421
11/7/16,2972,51.103189,39.454493,3.4840366,41.864485,48.693197,1327,42.778373,47.569624,2.8125182,42.417731,47.930267,1645,55.849154,34.245076,2.276322,42.81632,47.277911,2363,4.4103335,89.686716,3.4982333,43.620256,50.476793,273,38.294843,50.188275,10.146126,34.298356,54.184762,177,57.639368,32.789938,12.064585,33.391359,57.037947,159,52.383374,40.48827,5.4130974,41.130987,51.740658,641,49.491419,39.033836,4.358634,39.991166,48.534089,1182,38.86964,50.736539,3.2258334,41.641773,47.964407,1149,38.988392,45.75707,5.9814848,36.510876,48.234586,523,47.924745,43.11261,3.362531,42.223397,48.813958,1839,53.672448,42.187552,4.4138356,43.604441,52.255559,610,37.022193,52.800105,5.0758638,39.936803,49.885496,916,53.234129,37.28939,4.3943148,40.955331,49.568188,991,48.052347,42.735592,4.1424112,41.334407,49.453533,1065,46.838039,43.612213,2.0891301,43.177779,47.272474
