cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Utah",11/3/2016,11/5/2016,"YouGov","B",762,"lv",2.720083,23,40,7,24,23.83396,40.0023,8.169495,24,"","https://today.yougov.com/news/2016/11/07/yougov-final-polls-battleground-states/",48684,76247,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",11/3/2016,11/4/2016,"Public Policy Polling","B+",704,"lv",2.715406,48,43,4,,47.45403,42.33493,5.207659,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_COMIVA_110416.pdf",48347,75739,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Virginia",11/2/2016,11/6/2016,"Hampton University","B",802,"lv",2.696078,45,41,,,46.01075,40.15596,,,"","https://lintvwavy.files.wordpress.com/2016/11/hu-cpp-poll-6-final.pdf",48685,76257,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Utah",10/31/2016,11/2/2016,"Emerson College","B",1000,"lv",2.695307,19.6,39.8,3,27.6,19.75684,38.0144,3.075563,27.70142,"","http://media.wix.com/ugd/3bebb2_f1333cfb6e9f42ae9d2e9dd81053b33a.pdf",48196,75478,11/3/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",11/1/2016,11/7/2016,"SurveyMonkey","C-",3126,"lv",2.68796,48,41,7,,46.58087,40.32232,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48893,76583,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Texas",11/1/2016,11/7/2016,"SurveyMonkey","C-",3009,"lv",2.684719,43,46,6,,41.58838,45.3258,3.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48903,76593,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",11/1/2016,11/7/2016,"SurveyMonkey","C-",3145,"lv",2.684582,44,42,8,,42.5951,41.32892,5.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48882,76572,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",11/1/2016,11/4/2016,"Gravis Marketing","B-",1250,"rv",2.681607,46,45,3,,45.96828,44.41288,3.720103,,"","http://www.breitbart.com/2016-presidential-race/2016/11/07/exclusive-breitbart-gravis-polls-swing-state-roundup/",48773,76356,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Missouri",11/4/2016,11/5/2016,"Emerson College","B",750,"lv",2.673305,40.5,46.5,6.6,,40.45619,44.40542,6.869466,,"","projects.fivethirtyeight.com/polls/20161107_Swing_1.pdf",48518,76054,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",11/4/2016,11/7/2016,"Insights West","",940,"lv",2.661476,49,45,4,,49.14547,45.12675,4.253578,,"","http://www.insightswest.com/news/clinton-is-ahead-of-trump-as-u-s-presidential-election-approaches/",48911,76601,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Ohio",11/1/2016,11/7/2016,"SurveyMonkey","C-",2860,"lv",2.649181,42,45,7,,40.59315,44.32802,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48895,76585,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",11/1/2016,11/7/2016,"SurveyMonkey","C-",2845,"lv",2.646815,46,43,6,,44.58637,42.32487,3.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48898,76588,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",10/27/2016,11/1/2016,"CNN/Opinion Research Corp.","A-",799,"lv",2.646744,48,44,4,,47.34301,42.21297,3.469063,,"","http://www.cnn.com/2016/11/02/politics/polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona/index.html?sr=twCNN110216polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona0407PMVODtopLink&linkId=30619479",48090,75243,11/2/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",11/1/2016,11/7/2016,"SurveyMonkey","C-",2777,"lv",2.635824,43,40,10,,41.60367,39.3329,7.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48865,76555,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"New Mexico",11/1/2016,11/2/2016,"Gravis Marketing","B-",1327,"rv",2.631171,45,37,11,,45.03643,36.53281,11.64792,,"","http://www.breitbart.com/2016-presidential-race/2016/11/07/exclusive-breitbart-gravis-polls-swing-state-roundup/",48775,76358,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"California",11/1/2016,11/7/2016,"SurveyMonkey","C-",2712,"lv",2.624894,56,31,6,,54.59576,30.32923,3.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48864,76554,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Nevada",10/27/2016,11/1/2016,"CNN/Opinion Research Corp.","A-",790,"lv",2.624312,43,49,5,,42.3558,47.24366,4.469063,,"","http://www.cnn.com/2016/11/02/politics/polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona/index.html?sr=twCNN110216polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona0407PMVODtopLink&linkId=30619479",48089,75239,11/2/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Arizona",11/1/2016,11/7/2016,"SurveyMonkey","C-",2609,"lv",2.606663,45,42,7,,43.59727,41.32993,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48862,76552,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Georgia",11/6/2016,11/6/2016,"Trafalgar Group","C",1250,"lv",2.59701,45.11,51.58,1.89,,44.73904,48.6823,2.955849,,"","https://drive.google.com/file/d/0B4lhKxf9pMitOXlldjlMQUNRbkU/view",48770,76353,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Arizona",10/27/2016,11/1/2016,"CNN/Opinion Research Corp.","A-",769,"lv",2.571478,44,49,5,,43.36176,47.25795,4.469063,,"","http://www.cnn.com/2016/11/02/politics/polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona/index.html?sr=twCNN110216polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona0407PMVODtopLink&linkId=30619479",48087,75231,11/2/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"New Hampshire",10/31/2016,11/1/2016,"Public Policy Polling","B+",781,"lv",2.568357,48,43,,,45.84364,40.90704,,,"","https://cdn.americanprogress.org/content/uploads/sites/2/2016/11/03143903/NationalMemo112-Final.pdf",48327,75700,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Georgia",11/1/2016,11/7/2016,"SurveyMonkey","C-",2419,"lv",2.564084,45,45,7,,43.57392,44.31909,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48870,76560,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",11/6/2016,11/6/2016,"Trafalgar Group","C",1200,"lv",2.559789,46.82,48.52,2.89,,46.44904,45.6223,3.955849,,"","https://drive.google.com/file/d/0B4lhKxf9pMitN1JxcDRvQkdudkE/view",48686,76258,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",10/27/2016,11/1/2016,"CNN/Opinion Research Corp.","A-",773,"lv",2.557385,49,47,3,,48.35252,45.23579,2.469063,,"","http://www.cnn.com/2016/11/02/politics/polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona/index.html?sr=twCNN110216polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona0407PMVODtopLink&linkId=30619479",48088,75235,11/2/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/20/2016,11/1/2016,"RAND (American Life Panel)","B-",2269,"lv",2.551487,43.7,34.6,7.7,,43.13676,38.24491,5.9578,,"","http://www.rand.org/pubs/research_reports/RR1792.html",48009,75084,11/1/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Utah",10/30/2016,10/31/2016,"Gravis Marketing","B-",1424,"rv",2.534445,29,35,3,24,29.04086,34.78405,3.422875,24.13522,"","https://www.scribd.com/document/330023731/UTAH-Final",48357,75794,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Wisconsin",11/1/2016,11/7/2016,"SurveyMonkey","C-",2246,"lv",2.531833,44,42,7,,42.60015,41.33127,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48909,76599,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Virginia",11/1/2016,11/7/2016,"SurveyMonkey","C-",2183,"lv",2.529197,49,41,7,,47.58769,40.32549,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48906,76596,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",11/1/2016,11/2/2016,"Gravis Marketing","B-",1220,"rv",2.526391,46,45,4,,46.02363,44.52199,4.647916,,"","http://www.breitbart.com/2016-presidential-race/2016/11/07/exclusive-breitbart-gravis-polls-swing-state-roundup/",48776,76359,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"New York",11/1/2016,11/7/2016,"SurveyMonkey","C-",2208,"lv",2.522875,57,32,5,,55.59548,31.3291,2.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48892,76582,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",10/28/2016,10/31/2016,"SurveyUSA","A",659,"lv",2.510095,44,51,,,42.12159,49.50006,,,"","http://www.wral.com/wral-poll-trump-charges-ahead-in-nc/16183780/",48008,75083,11/1/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",11/1/2016,11/4/2016,"Gravis Marketing","B-",1079,"rv",2.480104,46,41,3,,45.98772,40.42371,3.720103,,"","http://www.breitbart.com/2016-presidential-race/2016/11/07/exclusive-breitbart-gravis-polls-swing-state-roundup/",48774,76357,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",11/6/2016,11/6/2016,"Trafalgar Group","C",1100,"lv",2.479039,46.13,49.72,2.43,,45.75904,46.8223,3.495849,,"","https://drive.google.com/file/d/0B4lhKxf9pMitUTc5eVFiWERJRFE/view",48624,76179,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",10/25/2016,10/26/2016,"Marist College","A",780,"lv",2.477858,47,41,8,,45.80774,42.65965,5.980521,,"","http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246",47775,74766,10/30/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",10/25/2016,10/27/2016,"Siena College","A",815,"lv",2.465165,42,46,4,,42.40145,48.60084,2.45716,,"","http://www.nytimes.com/interactive/2016/10/30/upshot/florida-poll.html?_r=0",47771,74761,10/30/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Utah",11/3/2016,11/5/2016,"Trafalgar Group","C",1350,"lv",2.458509,29.52,39.95,3.89,24.52,29.32624,37.13456,5.055889,24.52,"","https://drive.google.com/file/d/0B4lhKxf9pMitMnpma3JKTjh4aGs/view",48487,75993,11/6/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",10/25/2016,10/26/2016,"Marist College","A",779,"lv",2.437825,45,44,5,,43.825,45.76098,2.980521,,"","http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246",47776,74770,10/30/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Illinois",11/1/2016,11/7/2016,"SurveyMonkey","C-",1823,"lv",2.428014,52,35,6,,50.59141,34.32721,3.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48873,76563,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Iowa",11/1/2016,11/2/2016,"RABA Research","C+",1076,"lv",2.427176,41,44,5,,41.77092,45.07573,5.054302,,"","http://www.thegazette.com/subject/news/public-safety/trump-clings-to-small-edge-in-iowa-20161103",48264,75594,11/3/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",11/3/2016,11/5/2016,"Trafalgar Group","C",1300,"lv",2.415687,46.51,48.43,2.3,,46.30272,45.60828,3.465889,,"","https://drive.google.com/file/d/0B4lhKxf9pMiteE9pZkcwQnZ3TVk/view",48629,76191,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Iowa",11/1/2016,11/7/2016,"SurveyMonkey","C-",1781,"lv",2.414203,38,47,9,,36.60362,46.33288,6.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48875,76565,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Indiana",11/1/2016,11/7/2016,"SurveyMonkey","C-",1700,"lv",2.386133,35,52,10,,33.58643,51.3249,7.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48874,76564,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"South Carolina",11/1/2016,11/7/2016,"SurveyMonkey","C-",1698,"lv",2.373767,43,47,6,,41.57453,46.31938,3.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48900,76590,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Florida",10/21/2016,10/24/2016,"Selzer & Company","A+",805,"lv",2.35699,43,45,4,,43.30724,46.68426,2.861892,,"","http://www.bloomberg.com/politics/articles/2016-10-26/florida-poll",47469,74257,10/26/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"U.S.",10/20/2016,10/24/2016,"GfK Group","B+",1212,"lv",2.356635,51,37,6,,50.28058,39.98632,4.733277,,"","http://ap-gfkpoll.com/main/wp-content/uploads/2016/10/October-2016-AP-GfK-Poll-Topline_Campaign.pdf",47538,74345,10/26/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Nevada",10/31/2016,11/1/2016,"Public Policy Polling","B+",688,"lv",2.35099,48,45,,,46.37794,43.42805,,,"","https://cdn.americanprogress.org/content/uploads/sites/2/2016/11/03143903/NationalMemo112-Final.pdf",48328,75701,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Michigan",11/1/2016,11/3/2016,"EPIC-MRA","A-",600,"lv",2.348978,42,38,5,,43.47472,39.26165,4.472379,,"","http://www.freep.com/story/news/politics/2016/11/04/free-press-poll-donald-trump-gains-hillary-clinton-race-michigan-tightens/93287658/",48335,75719,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Oregon",11/1/2016,11/7/2016,"SurveyMonkey","C-",1595,"lv",2.335181,50,35,7,,48.6059,34.33394,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48897,76587,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Pennsylvania",10/23/2016,10/25/2016,"Siena College","A",824,"lv",2.319354,46,39,6,,46.3271,41.95797,4.263721,,"","http://www.nytimes.com/interactive/2016/10/27/upshot/pennsylvania-poll.html",47551,74386,10/27/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Nevada",11/4/2016,11/5/2016,"Emerson College","B",600,"lv",2.311949,46.8,45.6,3.9,,46.75898,43.50666,4.169466,,"","projects.fivethirtyeight.com/polls/20161107_Swing_1.pdf",48517,76053,11/7/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Missouri",10/27/2016,10/28/2016,"BK Strategies","",1698,"lv",2.301099,39,53,,,38.35085,51.20917,,,"","http://themissouritimes.com/35134/blunt-opens-lead-kander-new-poll/",47860,74895,10/31/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Utah",11/1/2016,11/7/2016,"SurveyMonkey","C-",1479,"lv",2.298333,31,34,7,25,29.59989,33.33115,4.69243,25,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48904,76594,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"New Hampshire",11/1/2016,11/2/2016,"Gravis Marketing","B-",1001,"rv",2.291677,41,43,7,,41.07718,42.56727,7.647916,,"","http://www.breitbart.com/big-government/2016/11/04/exclusive-breitbartgravis-new-hampshire-poll-trump-takes-lead-granite-state/",48338,75724,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"California",10/14/2016,10/23/2016,"Public Policy Institute of California","A",1024,"lv",2.290809,54,28,5,,56.30498,29.53212,3.008714,,"","http://www.ppic.org/content/pubs/survey/S_1016MBS.pdf",47545,74374,10/27/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Ohio",10/27/2016,11/5/2016,"Columbus Dispatch","C+",1151,"lv",2.277907,48,47,,,46.07078,45.69285,,,"","http://www.dispatch.com/content/stories/local/2016/11/06/dispatch-poll-finds-presidential-race-too-close-to-call.html",48479,75971,11/6/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Tennessee",11/1/2016,11/7/2016,"SurveyMonkey","C-",1433,"lv",2.277639,41,49,5,,39.5886,48.32591,2.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48902,76592,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Washington",11/1/2016,11/7/2016,"SurveyMonkey","C-",1451,"lv",2.274687,51,33,8,,49.60812,32.33496,5.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48907,76597,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",10/26/2016,10/28/2016,"YouGov","B",997,"lv",2.273378,42,39,7,,42.94938,40.34512,7.397894,,"","http://www.cbsnews.com/news/cbs-battleground-poll-partisans-divide-on-news-of-fbi-emails/",47780,74790,10/30/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Arizona",10/26/2016,10/28/2016,"YouGov","B",994,"lv",2.269359,42,44,4,,42.93903,45.29469,4.397894,,"","http://www.cbsnews.com/news/cbs-battleground-poll-partisans-divide-on-news-of-fbi-emails/",47778,74788,10/30/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Iowa",11/1/2016,11/3/2016,"Emerson College","B",700,"lv",2.26872,41,44,5,,41.16034,42.11262,5.191284,,"","http://media.wix.com/ugd/3bebb2_f41eb67b0e694f8ca80b020facc8d937.pdf",48331,75711,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"North Carolina",10/26/2016,10/28/2016,"YouGov","B",992,"lv",2.266673,48,45,3,,48.91251,46.16556,3.397894,,"","http://www.cbsnews.com/news/cbs-battleground-poll-partisans-divide-on-news-of-fbi-emails/",47779,74789,10/30/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Connecticut",11/1/2016,11/7/2016,"SurveyMonkey","C-",1387,"lv",2.255979,52,36,7,,50.60727,35.33457,4.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48866,76556,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Massachusetts",11/1/2016,11/7/2016,"SurveyMonkey","C-",1378,"lv",2.251622,56,30,6,,54.62819,29.34428,3.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48881,76571,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"New Jersey",11/1/2016,11/7/2016,"SurveyMonkey","C-",1377,"lv",2.251136,52,37,4,,50.5984,36.33046,1.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48890,76580,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Colorado",11/2/2016,11/3/2016,"Keating Research, Inc.","B",605,"lv",2.237669,43,38,7,,42.73429,39.28642,6.995907,,"","http://onsightpublicaffairs.com/2016/11/clinton-holds-5-point-lead-over-trump-among-likely-voters-in-new-colorado-poll-bennet-has-11-point-lead/",48356,75793,11/4/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Missouri",11/1/2016,11/7/2016,"SurveyMonkey","C-",1368,"lv",2.235764,40,48,8,,38.58843,47.32583,5.69243,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48885,76575,11/8/16,"09:35:33  8 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/8/16,"Kansas",10/26/2016,10/30/2016,"SurveyUSA","A",624,"lv",2.228987,38,49,7,,36.85588,48.73752,7.213034,,"","http://www.surveyusa.com/client/PollReport.aspx?g=0e1d48a5-2698-448f-8f7a-fa2c92996543",48076,75206,11/2/16,"09:35:33  8 Nov 2016"
